iteration,weighted_content,weighted_style,weighted_tv,weighted_total
1,139.61685180664062,1019.5843505859375,9.965842764358968e-07,1159.201171875
2,105.07548522949219,45.40052795410156,2.222250117256408e-07,150.47601318359375
3,104.21076965332031,63.21827697753906,1.0567832475771866e-07,167.42904663085938
4,82.11679077148438,53.53094482421875,7.742149676914778e-08,135.64773559570312
5,71.76399230957031,24.495161056518555,6.10586994298501e-08,96.2591552734375
6,65.77073669433594,32.47396469116211,6.721854362012891e-08,98.24470520019531
7,87.67345428466797,50.83978271484375,6.803481511497012e-08,138.51324462890625
8,86.94923400878906,30.09624671936035,6.98582738323239e-08,117.04547882080078
9,75.28494262695312,55.82065963745117,6.338562030805406e-08,131.10560607910156
10,98.1424560546875,30.731048583984375,6.84497081238078e-08,128.87350463867188
11,100.53713989257812,111.26285552978516,7.11749876813883e-08,211.79998779296875
12,93.96953582763672,47.45313262939453,7.735942375575178e-08,141.42266845703125
13,79.56246948242188,74.29915618896484,7.140044289144498e-08,153.86163330078125
14,89.81356811523438,336.4111022949219,6.846603639587556e-08,426.22467041015625
15,80.68683624267578,18.544158935546875,7.049383299317924e-08,99.23099517822266
16,63.331398010253906,14.535938262939453,6.869351665272916e-08,77.86734008789062
17,76.85688781738281,29.382829666137695,7.520602451904779e-08,106.23971557617188
18,76.16203308105469,22.47784423828125,7.100364740608711e-08,98.63987731933594
19,78.6130142211914,56.378475189208984,7.546098856892058e-08,134.99148559570312
20,69.88463592529297,41.13845443725586,5.5592341396959455e-08,111.02308654785156
21,78.77397155761719,71.089599609375,7.063884766012052e-08,149.8635711669922
22,80.31096649169922,42.244544982910156,7.449425964978218e-08,122.55551147460938
23,64.86051940917969,22.678577423095703,5.9285770959149886e-08,87.53909301757812
24,62.357139587402344,37.41586685180664,5.174928574547266e-08,99.77301025390625
25,60.40049743652344,56.896583557128906,5.1349104523978895e-08,117.29708099365234
26,67.6218490600586,98.46652221679688,6.221920045845764e-08,166.08837890625
27,59.428466796875,9.062505722045898,6.676452812826028e-08,68.49097442626953
28,77.24583435058594,56.274559020996094,6.450817124914465e-08,133.5203857421875
29,75.72058868408203,10.360105514526367,6.970611110546088e-08,86.08069610595703
30,76.56871795654297,12.623591423034668,6.118960271805918e-08,89.19230651855469
31,62.164337158203125,207.53179931640625,5.629553001540444e-08,269.6961364746094
32,64.65666198730469,141.4492950439453,6.024889387390431e-08,206.10595703125
33,60.361820220947266,9.051488876342773,6.266350283112843e-08,69.4133071899414
34,82.87565612792969,63.03962707519531,6.47866897907079e-08,145.915283203125
35,76.40338134765625,82.02897644042969,6.129010898803244e-08,158.43235778808594
36,52.3519287109375,21.869098663330078,6.107014627332319e-08,74.22102355957031
37,68.06292724609375,32.031951904296875,6.28434264626776e-08,100.09487915039062
38,64.15360260009766,13.682884216308594,7.064260643119269e-08,77.83648681640625
39,86.2840347290039,32.99699783325195,6.52307718951306e-08,119.28103637695312
40,58.994171142578125,17.85514259338379,5.2404466543976014e-08,76.84931182861328
41,52.392242431640625,4.820260524749756,5.252683266121494e-08,57.212501525878906
42,54.08782196044922,105.62800598144531,5.0686008279399175e-08,159.7158203125
43,74.25889587402344,36.25994873046875,6.273640451581741e-08,110.51884460449219
44,63.865814208984375,47.364166259765625,5.487751053578904e-08,111.22998046875
45,59.70288848876953,58.812278747558594,6.206451530488266e-08,118.51516723632812
46,91.3968505859375,143.8236083984375,7.499876630845392e-08,235.220458984375
47,104.78353881835938,26.642332077026367,7.843272697982684e-08,131.42587280273438
48,73.33785247802734,14.909828186035156,7.540717916754147e-08,88.2476806640625
49,60.747535705566406,44.76921081542969,6.878958913603128e-08,105.5167465209961
50,63.451812744140625,51.324913024902344,6.247416450833043e-08,114.77672576904297
51,65.21283721923828,37.630828857421875,6.328858859205866e-08,102.84366607666016
52,51.00582504272461,96.52046203613281,6.309789313263536e-08,147.5262908935547
53,81.75315856933594,29.118377685546875,8.458130906774386e-08,110.87153625488281
54,63.09108352661133,9.629725456237793,8.301329756932319e-08,72.72080993652344
55,70.35111236572266,9.27994441986084,7.695454229406096e-08,79.63105773925781
56,62.853126525878906,13.570242881774902,6.408208719221875e-08,76.42337036132812
57,62.52842712402344,61.747745513916016,6.009048547639395e-08,124.27616882324219
58,62.85363006591797,43.4031982421875,6.548174980025578e-08,106.25682830810547
59,71.3269271850586,24.61260986328125,6.446813216598457e-08,95.93953704833984
60,52.070701599121094,76.68900299072266,5.520941215308994e-08,128.75970458984375
61,66.122314453125,21.08701515197754,7.001179369581223e-08,87.2093276977539
62,75.28564453125,12.61025619506836,7.177263938729084e-08,87.89590454101562
63,51.18095779418945,18.56310272216797,7.359837184139906e-08,69.74406433105469
64,79.74154663085938,35.160377502441406,7.609086338788984e-08,114.90192413330078
65,73.3486099243164,71.43780517578125,7.71773898122774e-08,144.78640747070312
66,86.1794662475586,7.511395454406738,8.100660409127158e-08,93.69086456298828
67,68.46417236328125,356.9418029785156,7.503226129301765e-08,425.4059753417969
68,84.18159484863281,26.70162010192871,1.1534086041820046e-07,110.88321685791016
69,56.08846664428711,41.82202911376953,9.59634931518849e-08,97.91049194335938
70,73.74850463867188,21.516721725463867,1.038356884919267e-07,95.26522827148438
71,66.00127410888672,55.422698974609375,8.8281389309941e-08,121.4239730834961
72,43.10220718383789,25.217308044433594,7.666027102004591e-08,68.31951904296875
73,47.160789489746094,30.169448852539062,8.040876764425775e-08,77.33023834228516
74,74.13550567626953,87.42340087890625,7.630436726913103e-08,161.55889892578125
75,79.12947845458984,32.00592803955078,9.059168348812818e-08,111.13540649414062
76,56.36367416381836,11.223562240600586,7.524861445062925e-08,67.58723449707031
77,64.25540161132812,9.774563789367676,8.80775559153335e-08,74.02996826171875
78,76.73907470703125,51.416160583496094,8.41589553601807e-08,128.15524291992188
79,55.14064025878906,201.95523071289062,8.679827345758895e-08,257.09588623046875
80,64.271240234375,17.95198631286621,9.59061807748185e-08,82.22322845458984
81,47.019615173339844,25.4151554107666,8.174794885462688e-08,72.43476867675781
82,65.90151977539062,15.525803565979004,9.063317207846922e-08,81.42732238769531
83,57.435184478759766,22.60299301147461,9.488994123785233e-08,80.03817749023438
84,76.67327880859375,7.75268030166626,8.609821122718131e-08,84.42595672607422
85,64.35314178466797,336.562255859375,9.002606304875371e-08,400.9154052734375
86,53.92271423339844,51.712642669677734,8.309606158718452e-08,105.63536071777344
87,62.900943756103516,20.499435424804688,1.0192587041046863e-07,83.40037536621094
88,57.80191421508789,20.903247833251953,9.75584484308456e-08,78.70516204833984
89,56.815372467041016,44.976661682128906,1.1443659531096273e-07,101.79203796386719
90,73.39138793945312,99.13639068603516,1.0609437595121562e-07,172.52777099609375
91,56.69326400756836,13.459163665771484,9.929046029810706e-08,70.15242767333984
92,53.1016731262207,28.957605361938477,9.140600099044605e-08,82.05928039550781
93,53.81873321533203,21.558561325073242,8.618991387265851e-08,75.3772964477539
94,55.95942687988281,39.68364334106445,9.809628664925185e-08,95.64306640625
95,46.46259307861328,39.62767028808594,8.658430061814215e-08,86.09026336669922
96,66.11080932617188,9.495866775512695,9.726923622110917e-08,75.60667419433594
97,49.882198333740234,44.6608772277832,8.777360704925741e-08,94.54307556152344
98,60.17388153076172,56.33993148803711,9.809709666797062e-08,116.51380920410156
99,55.449405670166016,128.98257446289062,9.113663423931939e-08,184.43197631835938
100,42.58538055419922,31.848796844482422,9.907284947985318e-08,74.43417358398438
101,77.58395385742188,15.16104793548584,1.1240582153959622e-07,92.74500274658203
102,65.82486724853516,57.56179428100586,1.1457151316562886e-07,123.38665771484375
103,66.21286010742188,11.384580612182617,9.815879309371667e-08,77.59744262695312
104,69.13948822021484,29.398584365844727,1.2066391263942933e-07,98.53807067871094
105,57.67536926269531,53.11733627319336,9.297372116634506e-08,110.79270935058594
106,61.910926818847656,28.53570556640625,9.894118591091683e-08,90.4466323852539
107,68.40026092529297,25.433998107910156,1.139013008355505e-07,93.83425903320312
108,55.851383209228516,8.155004501342773,1.0241368642027737e-07,64.00638580322266
109,54.608726501464844,7.918409824371338,9.560572777900234e-08,62.527137756347656
110,50.19847869873047,18.285493850708008,6.918730832694564e-08,68.48397064208984
111,43.85015106201172,216.23825073242188,7.176828376032063e-08,260.0884094238281
112,35.60631561279297,24.696678161621094,6.976870992048134e-08,60.30299377441406
113,36.44233322143555,97.31535339355469,8.264085948894717e-08,133.7576904296875
114,59.64244079589844,12.108092308044434,7.124376821820988e-08,71.75053405761719
115,48.44075012207031,7.092519760131836,7.764701592805068e-08,55.53327178955078
116,49.899200439453125,31.437223434448242,9.420059399189995e-08,81.33642578125
117,39.73799514770508,82.97116088867188,9.911263987305574e-08,122.70915222167969
118,65.66519165039062,50.444122314453125,1.2012229433366883e-07,116.10931396484375
119,54.93877410888672,26.861324310302734,1.3908541518503625e-07,81.80009460449219
120,66.26602935791016,21.837543487548828,1.29762682377077e-07,88.10357666015625
121,50.002357482910156,187.97293090820312,1.30267949316476e-07,237.97528076171875
122,58.820068359375,24.450130462646484,1.4161309991322923e-07,83.27020263671875
123,44.22098159790039,52.6179313659668,1.4282004201504606e-07,96.83891296386719
124,68.54806518554688,31.472145080566406,1.5605169778609707e-07,100.02021026611328
125,44.18083572387695,29.9793643951416,1.242771645593166e-07,74.16020202636719
126,67.69851684570312,44.545101165771484,1.3836543644174526e-07,112.24362182617188
127,65.82840728759766,20.93998908996582,1.0848215481473744e-07,86.76839447021484
128,69.58995056152344,9.810401916503906,9.94370239482123e-08,79.40035247802734
129,53.963741302490234,127.595947265625,1.0189099697299753e-07,181.5596923828125
130,53.11385726928711,29.024242401123047,9.264369538186656e-08,82.13809967041016
131,64.47773742675781,11.321130752563477,1.0228997382455418e-07,75.79886627197266
132,64.59269714355469,10.833053588867188,1.0518850501739507e-07,75.42575073242188
133,39.196537017822266,21.711658477783203,8.905497139721774e-08,60.90819549560547
134,53.499717712402344,29.17005729675293,1.0265362249128884e-07,82.6697769165039
135,57.46018981933594,75.28520965576172,1.2680149552579678e-07,132.74539184570312
136,60.54111862182617,66.54611206054688,1.2884241584742995e-07,127.08723449707031
137,51.211669921875,26.387351989746094,1.2954208727933292e-07,77.5990219116211
138,55.09374237060547,18.380096435546875,1.244147824763786e-07,73.47383880615234
139,69.87544250488281,40.78742980957031,1.7423644749214873e-07,110.66287231445312
140,62.22894287109375,42.43572998046875,1.580540782697426e-07,104.6646728515625
141,55.86101531982422,22.535842895507812,1.570522414340303e-07,78.39685821533203
142,47.0179557800293,12.3296537399292,1.3188488878768112e-07,59.34761047363281
143,64.12809753417969,14.888969421386719,1.4055511599053716e-07,79.0170669555664
144,43.477020263671875,331.0670166015625,1.0496352587097135e-07,374.5440368652344
145,58.47833251953125,15.67165470123291,1.0443806530702204e-07,74.14998626708984
146,48.74061584472656,8.280916213989258,1.1977721214861958e-07,57.02153015136719
147,63.01957702636719,14.963293075561523,1.0882590117944346e-07,77.98287200927734
148,56.51374053955078,59.75817108154297,1.1913351016801244e-07,116.27191162109375
149,47.56669998168945,37.169490814208984,1.0258433036369752e-07,84.73619079589844
150,49.81629943847656,16.01450538635254,1.2414241723490704e-07,65.83080291748047
151,50.126094818115234,9.379950523376465,1.243569158759783e-07,59.506046295166016
152,52.06947708129883,60.031219482421875,1.3251789710011508e-07,112.10069274902344
153,39.11348342895508,10.736921310424805,1.0959842455804392e-07,49.85040283203125
154,51.10136413574219,9.373689651489258,1.303466490298888e-07,60.47505187988281
155,49.48469161987305,87.20124816894531,1.3832260492563364e-07,136.68594360351562
156,56.65073776245117,40.256011962890625,1.159480973456084e-07,96.90675354003906
157,63.8027229309082,15.614771842956543,1.1531950150356352e-07,79.41749572753906
158,46.74556350708008,5.522627830505371,9.958895930139988e-08,52.268192291259766
159,44.21290969848633,43.126014709472656,1.2225605416915641e-07,87.33892822265625
160,59.65448760986328,28.880653381347656,1.3510381791093096e-07,88.53514099121094
161,45.15903854370117,14.717758178710938,1.0823004004123504e-07,59.87679672241211
162,59.81843566894531,41.5207633972168,1.6175852124433732e-07,101.33920288085938
163,47.64572525024414,10.008142471313477,1.237404063658687e-07,57.65386962890625
164,37.65059280395508,17.802082061767578,1.0983873721670534e-07,55.452674865722656
165,48.73817825317383,50.601078033447266,1.4931532632544986e-07,99.3392562866211
166,59.01380920410156,11.011760711669922,1.2483941702612356e-07,70.02557373046875
167,62.195556640625,52.82737350463867,1.6323244267368864e-07,115.02293395996094
168,54.87542724609375,296.556884765625,1.7436489940791944e-07,351.43231201171875
169,62.31472396850586,23.385604858398438,1.6616911580058513e-07,85.70033264160156
170,54.42628860473633,32.53361129760742,1.6195831165077834e-07,86.95989990234375
171,54.51530838012695,89.2167739868164,1.727843965682041e-07,143.73208618164062
172,64.08407592773438,53.09172058105469,1.805669000987109e-07,117.17579650878906
173,58.776580810546875,9.214729309082031,1.3658386421866453e-07,67.9913101196289
174,70.9509048461914,65.84854125976562,1.4593459241041273e-07,136.7994384765625
175,47.78260803222656,14.98246955871582,1.0789813131850678e-07,62.76507568359375
176,51.512725830078125,34.8109016418457,1.2763328527398698e-07,86.32362365722656
177,58.57679748535156,32.72215270996094,1.2425925888237543e-07,91.2989501953125
178,50.33313751220703,28.13503646850586,1.1002513389257729e-07,78.46817016601562
179,47.00061798095703,29.116962432861328,1.3629593809127982e-07,76.11758422851562
180,45.516387939453125,26.88676643371582,1.1901583008011585e-07,72.40315246582031
181,34.37803268432617,16.630130767822266,9.259461108968026e-08,51.00816345214844
182,57.15724182128906,28.078083038330078,1.255881301176487e-07,85.23532104492188
183,48.32246398925781,9.866787910461426,1.0385046778083051e-07,58.18925094604492
184,45.28077697753906,11.549722671508789,1.0306163034101701e-07,56.83049774169922
185,45.85977554321289,86.36490631103516,1.254966122132828e-07,132.2246856689453
186,58.89990234375,47.763511657714844,1.2520699499418697e-07,106.66341400146484
187,48.500892639160156,9.946535110473633,1.1780250019910454e-07,58.447425842285156
188,47.47410583496094,16.227699279785156,1.1766122298695336e-07,63.701805114746094
189,50.176597595214844,19.514389038085938,1.182286410994493e-07,69.69098663330078
190,51.879920959472656,38.866004943847656,1.5255849916684383e-07,90.74592590332031
191,47.91196823120117,23.4719295501709,1.1616464234975865e-07,71.38389587402344
192,45.02378845214844,40.352394104003906,1.675275314028113e-07,85.37618255615234
193,46.375423431396484,15.014239311218262,1.406547056603813e-07,61.38966369628906
194,35.76525115966797,38.51832580566406,1.362583503805581e-07,74.28357696533203
195,52.74137496948242,17.320301055908203,1.4000863757246407e-07,70.06167602539062
196,53.452842712402344,23.715614318847656,1.3993802383538423e-07,77.16845703125
197,52.18146514892578,7.215723514556885,1.3476781646204472e-07,59.39719009399414
198,37.63488006591797,7.500901222229004,1.0478663625690388e-07,45.135780334472656
199,42.867515563964844,182.0032501220703,1.3463153436532593e-07,224.87075805664062
200,43.877037048339844,7.505881309509277,1.1405222011262595e-07,51.38291931152344
201,46.653053283691406,38.09547424316406,1.5831847122171894e-07,84.74852752685547
202,35.067230224609375,23.86304473876953,1.162105363050614e-07,58.930274963378906
