weighted_content,weighted_style,weighted_tv,weighted_total
11.253877639770508,8.644126892089844,2.8578509159160603e-07,19.89800453186035
8.952435493469238,6.048859596252441,2.706054544887593e-07,15.00129508972168
11.72706127166748,10.749116897583008,3.218023891804478e-07,22.476177215576172
10.705163955688477,6.589287757873535,2.892344639349176e-07,17.294452667236328
9.409576416015625,7.692155838012695,2.3374667534881155e-07,17.10173225402832
11.471723556518555,8.369257926940918,2.769207299024856e-07,19.840980529785156
13.730732917785645,12.516427040100098,3.1549083701065683e-07,26.247159957885742
10.469388961791992,12.853527069091797,3.1066130645740486e-07,23.32291603088379
8.862128257751465,8.774040222167969,2.511805803351308e-07,17.63616943359375
9.455426216125488,7.80681848526001,2.955651439151552e-07,17.262245178222656
8.65520191192627,7.984780311584473,2.543270340993331e-07,16.639982223510742
9.275080680847168,6.992672920227051,2.8027267262586975e-07,16.26775360107422
13.765113830566406,9.225990295410156,3.009398596987012e-07,22.991104125976562
11.328003883361816,9.532108306884766,3.481348187506228e-07,20.860111236572266
10.105256080627441,10.532453536987305,2.4204143755923724e-07,20.637710571289062
10.656128883361816,6.230452060699463,2.504711744677479e-07,16.886581420898438
5.699995994567871,5.639105796813965,2.9326153594411153e-07,11.339101791381836
7.252250671386719,6.161599636077881,2.478234364389209e-07,13.413850784301758
10.86963176727295,13.355644226074219,2.9796041189911193e-07,24.225276947021484
8.205892562866211,7.1500139236450195,2.2297811597127293e-07,15.35590648651123
10.58438491821289,9.872859954833984,3.1932074762153206e-07,20.457244873046875
9.307770729064941,6.640445709228516,2.848322253612423e-07,15.948216438293457
9.611371040344238,8.014135360717773,2.9174978521950834e-07,17.625507354736328
11.218396186828613,8.814998626708984,3.010970885952702e-07,20.03339385986328
9.243749618530273,7.04293155670166,3.1373471642837103e-07,16.28668212890625
10.488341331481934,7.5501298904418945,3.0912596571397444e-07,18.038471221923828
7.557279586791992,8.195547103881836,2.580456737177883e-07,15.752826690673828
9.548291206359863,8.078165054321289,3.1004935863165883e-07,17.62645721435547
9.57551097869873,7.382388591766357,2.6270430453223526e-07,16.95789909362793
11.026236534118652,9.012958526611328,2.824268676704378e-07,20.039196014404297
13.586559295654297,12.471696853637695,2.7821909043268533e-07,26.058256149291992
11.927789688110352,9.574905395507812,2.4358777750421723e-07,21.502695083618164
8.125883102416992,8.35030460357666,2.3729835163521784e-07,16.47618865966797
9.62246322631836,5.446954727172852,3.102260848208971e-07,15.069417953491211
10.52229118347168,11.051931381225586,2.9624789021909237e-07,21.574222564697266
10.035619735717773,7.386532783508301,2.974261406052392e-07,17.42215347290039
7.440615177154541,5.472540378570557,2.243987040628781e-07,12.913155555725098
11.951637268066406,14.673263549804688,2.829266065873526e-07,26.624900817871094
9.046431541442871,5.813892364501953,3.168778732742794e-07,14.860323905944824
8.772468566894531,5.779231071472168,2.5338368914162857e-07,14.5516996383667
10.388300895690918,6.759600639343262,3.341007470680779e-07,17.14790153503418
7.081277370452881,3.6576104164123535,2.250445731988293e-07,10.738887786865234
11.574502944946289,9.419270515441895,3.496500369237765e-07,20.9937744140625
9.239727020263672,8.087233543395996,2.4928570496740576e-07,17.326961517333984
8.486367225646973,6.733869552612305,2.565969907664112e-07,15.220236778259277
11.384749412536621,15.282356262207031,3.0323363375828194e-07,26.66710662841797
8.030221939086914,6.93973445892334,2.1716635956181563e-07,14.969956398010254
10.151105880737305,11.020746231079102,2.8219059799994284e-07,21.171852111816406
9.381207466125488,9.876033782958984,3.412647799905244e-07,19.257240295410156
11.067972183227539,9.832162857055664,3.0214349067136936e-07,20.900135040283203
10.104172706604004,8.088676452636719,2.9188572625571396e-07,18.192848205566406
8.87522029876709,7.791223049163818,2.157641318945025e-07,16.66644287109375
10.38676929473877,6.6804986000061035,2.825397302785859e-07,17.06726837158203
9.689216613769531,5.55164098739624,2.902864082443557e-07,15.24085807800293
8.636244773864746,9.48089599609375,2.452218836879183e-07,18.117141723632812
6.9864912033081055,5.8118367195129395,2.7135709501635574e-07,12.798328399658203
9.297492027282715,8.247328758239746,2.8771614779543597e-07,17.54482078552246
10.419608116149902,10.094453811645508,3.240114381242165e-07,20.514060974121094
11.70592212677002,10.003562927246094,2.6311346346119535e-07,21.709484100341797
11.374874114990234,14.284646987915039,3.1558909086015774e-07,25.659521102905273
8.747321128845215,6.798072338104248,2.2520578113471856e-07,15.545392990112305
8.683882713317871,7.269054412841797,2.684005551145674e-07,15.952937126159668
10.251745223999023,7.013669013977051,3.1736962569084426e-07,17.26541519165039
7.704439640045166,5.295818328857422,2.5679534587652597e-07,13.00025749206543
9.464944839477539,5.930712699890137,2.542396089211252e-07,15.395657539367676
11.127398490905762,8.934292793273926,2.5613087473175256e-07,20.061691284179688
12.366280555725098,11.842765808105469,3.0016815344424685e-07,24.20904541015625
8.025778770446777,6.236269950866699,2.810092496474681e-07,14.262048721313477
8.952301025390625,7.335930824279785,2.83325022110148e-07,16.288230895996094
10.0924654006958,9.173748016357422,3.3202888971572975e-07,19.266212463378906
9.376569747924805,6.158661365509033,2.8098975235479884e-07,15.53523063659668
11.336423873901367,8.31457805633545,2.9805354984091537e-07,19.6510009765625
8.14836597442627,5.389156818389893,1.8782931476835074e-07,13.53752326965332
9.946462631225586,7.720756530761719,2.7318603201820224e-07,17.667219161987305
