weighted_content,weighted_style,weighted_tv,weighted_total
12.397192001342773,12.959718704223633,4.395454027417145e-07,25.356910705566406
18.695775985717773,21.02430534362793,3.938277473025664e-07,39.7200813293457
11.111823081970215,5.862762928009033,3.478018584246456e-07,16.974586486816406
11.616397857666016,10.088224411010742,3.482097099549719e-07,21.704622268676758
12.730559349060059,9.961225509643555,4.078706012933253e-07,22.691783905029297
9.684734344482422,8.162683486938477,3.281600982063537e-07,17.8474178314209
7.340097904205322,6.720609664916992,3.015226184288622e-07,14.060707092285156
14.60655403137207,14.795757293701172,3.996219106738863e-07,29.402311325073242
13.12458324432373,12.190563201904297,4.268661086825887e-07,25.315147399902344
20.457021713256836,20.7430362701416,4.0040819726527843e-07,41.20005798339844
12.742867469787598,9.026335716247559,3.9416795516444836e-07,21.769203186035156
9.984952926635742,9.909619331359863,3.1990313686947047e-07,19.894573211669922
9.277990341186523,11.561742782592773,3.447455299010471e-07,20.839733123779297
12.473530769348145,14.555249214172363,3.8888717313056986e-07,27.028779983520508
8.64465045928955,7.898595809936523,2.9128295864211395e-07,16.54324722290039
8.654256820678711,7.516709327697754,3.828801595773257e-07,16.17096710205078
9.219183921813965,5.060633659362793,3.6823087157245027e-07,14.279817581176758
11.277406692504883,9.952859878540039,4.1900281644302595e-07,21.230266571044922
10.82184886932373,9.76941204071045,3.713450951181585e-07,20.59126091003418
11.156516075134277,9.665716171264648,3.481532360183337e-07,20.82223129272461
23.617565155029297,25.34528350830078,4.784042175742798e-07,48.96284866333008
13.4159574508667,11.396417617797852,3.961328332025005e-07,24.812374114990234
10.563648223876953,7.129646301269531,3.9465666645810416e-07,17.693294525146484
12.320929527282715,10.575751304626465,3.5354597116565856e-07,22.89668083190918
8.536523818969727,9.076196670532227,3.4419880989844387e-07,17.612720489501953
10.25444507598877,7.59443998336792,3.9167883869595244e-07,17.84888458251953
8.73471736907959,4.717948913574219,3.219502104911953e-07,13.452666282653809
11.349187850952148,13.224664688110352,3.6317817375675077e-07,24.5738525390625
10.77064037322998,9.44623851776123,3.4286088634871703e-07,20.21687889099121
9.137042045593262,8.417886734008789,3.2737190736042976e-07,17.554927825927734
10.325108528137207,12.97297477722168,3.779778978696413e-07,23.298084259033203
13.344985008239746,12.340635299682617,3.943490867186483e-07,25.685619354248047
10.635578155517578,8.902387619018555,4.019842663183226e-07,19.537965774536133
12.502748489379883,8.045620918273926,3.4360857625870267e-07,20.548370361328125
11.381945610046387,6.745623588562012,3.043841729777341e-07,18.1275691986084
15.686356544494629,16.89263916015625,3.9620283587282756e-07,32.57899475097656
9.908307075500488,12.297918319702148,3.880359997765481e-07,22.206226348876953
15.338218688964844,16.98101806640625,3.9819329344936705e-07,32.319236755371094
13.337367057800293,17.59691047668457,3.7551509990407794e-07,30.934276580810547
12.004936218261719,9.915703773498535,4.1919287241398706e-07,21.920639038085938
9.47604751586914,9.562150001525879,3.725584747371613e-07,19.038196563720703
13.854697227478027,11.141727447509766,4.482008080231026e-07,24.99642562866211
9.748405456542969,8.574836730957031,3.32332206198771e-07,18.3232421875
12.76959228515625,11.453088760375977,4.2791026544364286e-07,24.222681045532227
12.122814178466797,14.881584167480469,3.284983733919944e-07,27.004398345947266
16.522436141967773,32.13607406616211,3.932882464141585e-07,48.65850830078125
6.267326354980469,6.185337066650391,2.91602901825172e-07,12.45266342163086
10.413079261779785,7.683658123016357,3.3723770798133046e-07,18.096736907958984
9.302597999572754,8.292924880981445,3.0028201081222505e-07,17.595523834228516
10.748963356018066,9.620152473449707,3.5018234711969853e-07,20.369115829467773
17.116287231445312,12.615516662597656,3.6583142559720727e-07,29.73180389404297
10.757676124572754,13.260135650634766,3.2050800768956833e-07,24.017810821533203
9.512312889099121,8.91440486907959,3.372037440385611e-07,18.42671775817871
10.946399688720703,11.305734634399414,4.051864834764274e-07,22.252134323120117
12.548689842224121,10.898975372314453,4.1472750922366686e-07,23.44766616821289
9.405235290527344,7.114043235778809,4.1022138930202345e-07,16.51927947998047
13.387235641479492,9.207974433898926,3.6286903082327626e-07,22.595211029052734
7.276037693023682,7.230571746826172,2.7293683046991646e-07,14.506608963012695
15.32913875579834,21.940916061401367,4.1025512587111734e-07,37.27005386352539
7.871311187744141,7.731001377105713,3.7207240666248254e-07,15.602312088012695
16.52640151977539,17.135013580322266,4.128215778109734e-07,33.661415100097656
17.331315994262695,20.575435638427734,4.143370802012214e-07,37.90675354003906
12.5647554397583,9.009871482849121,3.644403534508456e-07,21.574626922607422
13.37106704711914,8.834787368774414,4.581491737098986e-07,22.205854415893555
10.529467582702637,9.19665241241455,3.462172628587723e-07,19.726119995117188
8.894508361816406,7.183811664581299,3.3606011129450053e-07,16.078319549560547
8.413468360900879,6.108124732971191,3.1757843999002944e-07,14.52159309387207
9.527329444885254,7.3515944480896,3.126870637970569e-07,16.878923416137695
15.603283882141113,11.928176879882812,3.898410056990542e-07,27.53145980834961
11.14212703704834,10.839909553527832,3.9691138908892754e-07,21.982036590576172
14.821409225463867,11.283849716186523,4.4051560621483077e-07,26.10525894165039
11.532876014709473,9.583070755004883,2.793150031266123e-07,21.115947723388672
10.296012878417969,8.47079849243164,3.835667712337454e-07,18.76681137084961
8.444846153259277,7.659501075744629,3.0493939107145707e-07,16.104347229003906
9.726332664489746,7.165582180023193,3.75176739453309e-07,16.89191436767578
19.928560256958008,22.482778549194336,4.011592977803957e-07,42.411338806152344
12.55348014831543,9.515623092651367,4.1723686194927723e-07,22.069103240966797
12.053861618041992,10.796760559082031,3.6483686471910914e-07,22.850622177124023
10.854925155639648,8.664140701293945,3.428706918384705e-07,19.519065856933594
10.696510314941406,11.383686065673828,3.458011690327112e-07,22.080196380615234
9.464112281799316,7.636876106262207,3.267145700647234e-07,17.100988388061523
13.653700828552246,12.702678680419922,3.664247003598575e-07,26.356380462646484
15.759961128234863,23.71048927307129,4.266356086191081e-07,39.47045135498047
14.474640846252441,10.768471717834473,3.936677046567638e-07,25.243112564086914
12.566247940063477,5.764987468719482,3.981699023825058e-07,18.331235885620117
8.498517990112305,8.047159194946289,3.4847138863369764e-07,16.545677185058594
11.45383071899414,10.302275657653809,3.9758569414516387e-07,21.756107330322266
11.3753080368042,9.385661125183105,3.5052872249252687e-07,20.760969161987305
7.849915504455566,5.809110641479492,3.3581744673938374e-07,13.659026145935059
10.516798973083496,8.776097297668457,3.817136189354642e-07,19.292896270751953
9.497109413146973,9.294632911682129,3.0612761747761397e-07,18.7917423248291
10.093439102172852,9.194671630859375,3.2752811307545926e-07,19.288110733032227
9.15872859954834,8.33543586730957,3.4756456557261117e-07,17.494163513183594
11.44439697265625,10.195384979248047,4.3508194380592613e-07,21.639781951904297
10.854509353637695,13.404111862182617,3.354554394263687e-07,24.258621215820312
14.017251014709473,10.151673316955566,3.6179446283313155e-07,24.16892433166504
19.945594787597656,21.825971603393555,4.451168251762283e-07,41.771568298339844
10.660462379455566,5.976431369781494,3.426255545946333e-07,16.63689422607422
12.075518608093262,11.509279251098633,3.841593354536599e-07,23.584796905517578
14.06392765045166,13.855076789855957,3.7774395877931966e-07,27.919004440307617
10.680862426757812,10.25142765045166,3.08979736018955e-07,20.932289123535156
10.213825225830078,7.0597639083862305,3.635880432284466e-07,17.273590087890625
10.404008865356445,9.453822135925293,3.2446448017253715e-07,19.857830047607422
13.636968612670898,17.813858032226562,4.250659060289763e-07,31.45082664489746
17.000896453857422,17.54795265197754,4.17377236772154e-07,34.548851013183594
9.539581298828125,6.614141941070557,3.435033590903913e-07,16.153722763061523
7.75711727142334,5.5197954177856445,3.7316829093470005e-07,13.276912689208984
10.301763534545898,11.380043029785156,3.6121235780228744e-07,21.681806564331055
12.632920265197754,7.529232025146484,4.3383801084928564e-07,20.162151336669922
10.09282398223877,5.821228981018066,3.465750069153728e-07,15.914052963256836
11.290670394897461,10.467935562133789,3.276763038684294e-07,21.75860595703125
13.143001556396484,12.184958457946777,3.949278095660702e-07,25.327960968017578
10.931923866271973,9.58626651763916,3.767001999221975e-07,20.518190383911133
12.57328987121582,9.210105895996094,3.778972086365684e-07,21.783395767211914
11.956786155700684,11.201739311218262,3.9706944221507e-07,23.158525466918945
11.121386528015137,11.857463836669922,3.730125968104403e-07,22.978851318359375
21.57222557067871,24.43732452392578,4.6113515850265685e-07,46.009552001953125
9.158282279968262,9.192976951599121,4.2410832179484714e-07,18.351259231567383
8.218306541442871,4.606021881103516,2.8424221909517655e-07,12.824328422546387
12.569989204406738,14.672850608825684,4.036266147977585e-07,27.242839813232422
8.86111068725586,7.437643051147461,2.9249201816128334e-07,16.29875373840332
7.697720527648926,6.374361038208008,3.2000201599657885e-07,14.072081565856934
12.256789207458496,12.44682788848877,4.334820857820887e-07,24.703617095947266
9.887746810913086,10.284098625183105,4.1233246861338557e-07,20.171844482421875
10.812912940979004,11.325342178344727,3.6027483929501614e-07,22.138256072998047
9.917169570922852,12.050633430480957,3.652540385701286e-07,21.967803955078125
18.319849014282227,18.477935791015625,4.5951020410939236e-07,36.79778289794922
12.590690612792969,9.444429397583008,3.3721525483088044e-07,22.035120010375977
8.716558456420898,8.810965538024902,3.1795696031622356e-07,17.527523040771484
10.872477531433105,8.290409088134766,3.4070188803525525e-07,19.162887573242188
10.66146183013916,10.314046859741211,3.549847633621539e-07,20.975509643554688
15.720282554626465,14.897175788879395,3.9500355342170224e-07,30.61745834350586
10.070256233215332,7.602624416351318,2.9304348458936147e-07,17.672880172729492
11.577362060546875,7.474913120269775,4.038396355099394e-07,19.052274703979492
6.553619384765625,5.757701396942139,3.710825353664404e-07,12.311321258544922
14.378122329711914,14.977237701416016,3.9459422396248556e-07,29.35536003112793
19.243175506591797,22.102754592895508,4.0029988213063916e-07,41.34593200683594
11.019744873046875,9.094643592834473,4.0026557712735666e-07,20.11438751220703
9.297979354858398,7.5629706382751465,3.725676549493073e-07,16.860950469970703
11.274690628051758,9.652301788330078,3.580797738322872e-07,20.926992416381836
10.218993186950684,9.6644287109375,3.2137972993950825e-07,19.8834228515625
12.778839111328125,10.696975708007812,3.878396626078029e-07,23.475814819335938
9.629382133483887,10.421791076660156,3.9905930293571146e-07,20.05117416381836
8.53292465209961,5.476850509643555,2.8448366151678783e-07,14.009775161743164
11.612420082092285,5.7951154708862305,3.3335996363348386e-07,17.407535552978516
18.474721908569336,24.175926208496094,4.3596995169536967e-07,42.65065002441406
14.130278587341309,14.29577922821045,4.077582218542375e-07,28.426057815551758
10.2899169921875,11.41844654083252,3.403777668609109e-07,21.708362579345703
12.486956596374512,12.790141105651855,3.548607878656185e-07,25.277097702026367
6.371563911437988,5.474503040313721,3.5416985610936536e-07,11.846067428588867
7.114217281341553,4.375779151916504,2.7497739552018174e-07,11.489995956420898
10.64902400970459,9.64145278930664,3.3958966128011525e-07,20.290477752685547
14.213210105895996,11.354043960571289,4.132195101647085e-07,25.56725311279297
13.011368751525879,13.612874984741211,4.40165109694135e-07,26.624244689941406
12.388675689697266,11.601789474487305,3.873155947076157e-07,23.99046516418457
14.41578197479248,13.668346405029297,4.0248056620839634e-07,28.084129333496094
8.407862663269043,6.564382553100586,3.3563273404979554e-07,14.972245216369629
13.58206844329834,12.28471851348877,4.22067898853129e-07,25.86678695678711
17.434776306152344,17.321880340576172,3.6059614672012685e-07,34.756656646728516
8.978656768798828,6.907397270202637,3.6755395171894634e-07,15.886054039001465
12.183734893798828,13.41252326965332,3.647311928034469e-07,25.59625816345215
9.519978523254395,9.06848430633545,3.964655377330928e-07,18.588462829589844
17.272132873535156,14.967044830322266,4.572654859202885e-07,32.23917770385742
7.96282958984375,8.568953514099121,3.2937145988398697e-07,16.531784057617188
17.542585372924805,19.247398376464844,3.527171088535397e-07,36.78998565673828
13.738077163696289,11.737618446350098,3.75812589936686e-07,25.475696563720703
9.049714088439941,9.014300346374512,3.565828308182972e-07,18.064014434814453
9.030293464660645,6.437230587005615,3.8892716247573844e-07,15.467523574829102
8.358888626098633,5.059137344360352,3.1395421729030204e-07,13.418025970458984
9.0715913772583,6.336362361907959,3.5140061527272337e-07,15.407953262329102
18.72943687438965,21.696165084838867,4.269151361313561e-07,40.425601959228516
8.890772819519043,6.264781475067139,2.8609517244149174e-07,15.155553817749023
9.102739334106445,8.976142883300781,3.308078078134713e-07,18.078882217407227
13.04026985168457,9.687231063842773,3.98701956783043e-07,22.727500915527344
9.930974960327148,7.285892963409424,4.1954885432460287e-07,17.216867446899414
16.329444885253906,16.315052032470703,4.5417368710332084e-07,32.64449691772461
12.820779800415039,9.291243553161621,3.8228597531997366e-07,22.112022399902344
14.369730949401855,14.570637702941895,3.6506551737147674e-07,28.94036865234375
8.323237419128418,5.497098445892334,3.379607278475305e-07,13.820335388183594
9.927611351013184,8.636363983154297,3.523948066685989e-07,18.563976287841797
13.365388870239258,8.022661209106445,3.7074096326250583e-07,21.388050079345703
14.210517883300781,10.8652925491333,3.715834964168607e-07,25.075809478759766
10.745936393737793,8.359073638916016,3.3143294331239304e-07,19.105010986328125
7.689075469970703,5.498589992523193,3.627925195814896e-07,13.187665939331055
11.92435073852539,9.331562042236328,4.323616451529233e-07,21.25591278076172
17.700332641601562,17.447708129882812,4.054439557421574e-07,35.148040771484375
9.43676471710205,6.939801216125488,3.3756506923054985e-07,16.37656593322754
15.184015274047852,18.401376724243164,3.7219953696876473e-07,33.585391998291016
10.720551490783691,9.903177261352539,4.001660727226408e-07,20.623729705810547
19.262889862060547,20.357646942138672,4.2337489958299557e-07,39.62053680419922
11.963995933532715,12.237120628356934,3.878957670622185e-07,24.20111656188965
9.158638000488281,6.558574676513672,3.119778000382212e-07,15.717212677001953
11.490632057189941,10.020064353942871,3.876302798744291e-07,21.510696411132812
12.771671295166016,14.685139656066895,3.231243113077653e-07,27.456809997558594
12.975794792175293,11.72242546081543,3.9147329289335175e-07,24.698219299316406
7.287927150726318,6.350311279296875,3.473979290902207e-07,13.638238906860352
11.114208221435547,8.529375076293945,3.782503767979506e-07,19.643583297729492
10.20366096496582,12.499555587768555,3.9042913613229757e-07,22.703216552734375
11.531106948852539,11.80854320526123,4.1291406205345993e-07,23.339649200439453
14.571924209594727,10.060983657836914,3.380432644917164e-07,24.63290786743164
6.547095775604248,4.666719913482666,2.741779212556139e-07,11.213815689086914
10.49539566040039,8.98779010772705,3.913694683888025e-07,19.483184814453125
9.71881103515625,11.876988410949707,3.713428498031135e-07,21.59579849243164
7.863106727600098,6.037663459777832,3.9895672898637713e-07,13.90077018737793
22.040590286254883,23.989744186401367,4.2795710442078416e-07,46.03033447265625
9.551251411437988,6.726865291595459,4.065050518420321e-07,16.27811622619629
10.161706924438477,10.085294723510742,3.202406162472471e-07,20.24700164794922
13.075860023498535,10.008244514465332,3.692414054512483e-07,23.084104537963867
13.119194030761719,16.09319496154785,4.5017833372185123e-07,29.21238899230957
17.207109451293945,21.454158782958984,4.294300310903054e-07,38.66127014160156
9.92614459991455,7.015048027038574,3.82929442821478e-07,16.941192626953125
14.188570022583008,16.589771270751953,3.5491621019900776e-07,30.77834129333496
13.201374053955078,13.349136352539062,3.5913026863454434e-07,26.55051040649414
11.578422546386719,10.954830169677734,3.9371718685288215e-07,22.533252716064453
13.07028579711914,10.66938591003418,4.2316156623201095e-07,23.73967170715332
